nform,nper,sit.conyugal,nivel.educ,parent.jefe,edad,sexo,dedicacion.p,tipo.p,tareas.p,jub.pen,transf.pais,transf.ext,afam,benef.esp
7513,13,1,NA,7,[0-3),2,NA,NA,NA,NA,NA,NA,NA,NA
7513,14,5,2,9,NA,2,pensionista,NA,NA,2500,NA,NA,NA,NA
7514,1,1,5,4,"[12,15)",2,nada,NA,NA,NA,NA,NA,NA,NA
7514,2,1,5,1,"[30, +)",2,trabaja,2,9,1500,NA,3,968,NA
7514,13,1,5,4,"[15, 18)",2,nada,NA,NA,NA,NA,NA,NA,NA
7514,14,1,2,4,"[6,12)",1,NA,NA,NA,NA,NA,NA,NA,NA
7515,1,1,4,3,"[12,15)",1,estudia,NA,NA,NA,NA,NA,NA,NA
7515,2,3,5,1,NA,1,trabaja,1,1,NA,NA,NA,NA,NA
7515,3,3,4,2,"[30, +)",2,trabaja,1,1,NA,NA,NA,NA,NA
7515,4,1,4,3,"[18,21)",2,estudia,NA,NA,NA,NA,NA,NA,NA
7516,1,1,4,3,"[12,15)",2,estudia,NA,NA,NA,NA,NA,NA,NA
7516,2,3,4,1,"[30, +)",1,trabaja,2,7,NA,NA,NA,NA,NA
7516,3,3,4,2,"[30, +)",2,t.hogar,NA,NA,NA,NA,NA,1600,NA
7516,4,1,4,3,"[12,15)",2,NA,NA,NA,NA,NA,NA,NA,NA
7518,1,1,4,3,"[12,15)",2,NA,NA,NA,NA,NA,NA,NA,NA
7518,2,3,4,1,"[30, +)",1,trabaja,1,99,NA,NA,NA,1400,NA
7518,3,3,4,2,"[30, +)",2,t.hogar,NA,NA,2200,NA,NA,NA,NA
7518,5,1,4,3,"[21,30)",2,trabaja,1,5,NA,NA,NA,NA,NA
7518,7,1,4,3,"[15, 18)",1,estudia,NA,NA,NA,NA,NA,NA,NA
7519,1,1,4,3,"[12,15)",2,estudia,NA,NA,NA,NA,NA,NA,NA
7519,2,2,9,1,"[30, +)",1,trabaja,1,1,NA,NA,NA,NA,NA
7519,3,2,4,12,"[30, +)",2,trabaja,9,4,NA,NA,NA,NA,NA
7520,1,1,4,3,"[12,15)",1,estudia,NA,NA,NA,NA,NA,NA,NA
7520,2,3,5,1,"[30, +)",1,trabaja,1,7,NA,NA,NA,NA,NA
7520,3,3,2,2,"[30, +)",2,trabaja,1,9,NA,NA,3,1700,NA
7520,4,1,2,3,"[6,12)",1,NA,NA,NA,NA,NA,NA,NA,NA
7521,1,1,4,4,"[12,15)",1,estudia,NA,NA,NA,NA,NA,NA,NA
7521,3,5,9,1,"[30, +)",2,trabaja,1,2,9000,NA,NA,600,NA
7521,4,1,4,4,"[18,21)",1,estudia,NA,NA,NA,NA,NA,NA,NA
7521,5,1,4,4,"[12,15)",2,NA,NA,NA,NA,NA,NA,NA,NA
7522,1,1,4,3,"[12,15)",2,estudia,NA,NA,NA,NA,NA,NA,NA
7522,2,3,5,1,"[30, +)",1,trabaja,1,8,NA,NA,NA,NA,NA
7522,3,3,2,2,"[30, +)",2,t.hogar,NA,NA,NA,NA,NA,280,NA
7522,4,1,2,3,"[6,12)",1,NA,NA,NA,NA,NA,NA,NA,NA
7523,1,1,4,4,"[12,15)",1,NA,NA,NA,NA,NA,NA,NA,NA
7523,3,4,2,1,NA,2,t.hogar,NA,NA,30000,NA,NA,NA,NA
7523,4,1,4,4,"[12,15)",2,estudia,NA,NA,NA,NA,NA,NA,NA
7523,5,1,10,4,"[18,21)",1,estudia,NA,NA,NA,NA,NA,NA,NA
7524,1,1,4,3,"[12,15)",1,estudia,NA,NA,NA,NA,NA,850,NA
7524,2,3,9,1,NA,1,trabaja,2,4,NA,NA,NA,NA,NA
7524,3,3,4,2,"[30, +)",2,t.hogar,NA,NA,NA,NA,NA,NA,NA
7524,4,1,4,3,"[18,21)",2,estudia,NA,NA,NA,NA,NA,NA,NA
7525,1,1,4,4,"[12,15)",2,estudia,NA,NA,NA,NA,NA,NA,NA
7525,13,2,4,1,"[30, +)",1,trabaja,2,5,NA,NA,NA,1165,NA
7525,14,2,4,2,"[30, +)",2,t.hogar,NA,NA,NA,NA,NA,NA,NA
7525,15,1,1,3,[0-3),1,NA,NA,NA,NA,NA,NA,NA,NA
7526,1,1,4,7,"[12,15)",2,estudia,NA,NA,NA,NA,NA,NA,NA
7526,2,1,2,1,NA,1,jubilado,NA,NA,8000,NA,NA,NA,NA
7526,4,1,2,4,"[30, +)",2,t.hogar,NA,NA,NA,NA,NA,NA,NA
7526,5,1,2,4,NA,1,jubilado,NA,NA,7000,NA,NA,NA,NA
7527,1,1,4,7,"[12,15)",1,estudia,NA,NA,NA,NA,NA,NA,NA
7527,4,1,2,1,NA,2,trabaja,1,9,NA,NA,NA,120,NA
7528,1,1,4,3,"[12,15)",1,NA,NA,NA,NA,NA,NA,NA,NA
7528,2,3,4,1,"[30, +)",1,trabaja,2,9,NA,NA,1,NA,NA
7528,3,3,5,2,"[30, +)",2,trabaja,2,9,NA,NA,1,NA,NA
7528,4,1,5,3,"[15, 18)",2,estudia,NA,NA,NA,NA,1,NA,NA
7528,5,1,1,3,"[6,12)",1,NA,NA,NA,NA,NA,NA,NA,NA
7529,1,1,4,3,"[12,15)",1,estudia,NA,NA,NA,NA,NA,NA,NA
7529,2,2,4,1,NA,1,trabaja,6,9,NA,NA,NA,NA,NA
7529,3,2,4,2,"[30, +)",2,trabaja,2,5,NA,NA,3,1900,NA
7529,4,1,4,3,"[15, 18)",1,estudia,NA,NA,NA,NA,NA,NA,NA
7529,5,1,2,3,"[12,15)",1,NA,NA,NA,NA,NA,NA,NA,NA
7530,1,1,4,4,"[12,15)",1,estudia,NA,NA,NA,NA,NA,NA,NA
7530,2,2,10,1,"[30, +)",2,trabaja,1,1,4000,NA,NA,2086,NA
7530,3,1,4,4,"[18,21)",1,estudia,NA,NA,NA,NA,NA,NA,NA
7530,4,1,2,4,"[6,12)",2,NA,NA,NA,NA,NA,NA,NA,NA
7530,5,1,1,4,"[3, 6)",1,NA,NA,NA,NA,NA,NA,NA,NA
7530,13,2,4,2,"[30, +)",1,trabaja,2,5,NA,NA,NA,NA,NA
7531,1,1,4,4,"[12,15)",2,NA,NA,NA,NA,NA,NA,NA,NA
7531,2,2,4,1,"[30, +)",2,trabaja,2,5,NA,NA,1,NA,NA
7531,13,2,4,13,NA,1,trabaja,2,5,NA,NA,NA,NA,NA
7532,1,1,4,4,"[12,15)",1,estudia,NA,NA,7000,NA,NA,NA,NA
7532,2,4,4,1,"[30, +)",2,trabaja,1,4,NA,NA,NA,NA,NA
7532,4,1,99,4,"[21,30)",2,trabaja,2,5,NA,NA,NA,NA,NA
7533,1,1,4,3,"[12,15)",2,NA,NA,NA,NA,NA,NA,NA,NA
7533,2,3,4,1,NA,1,trabaja,2,4,NA,NA,1,NA,NA
7533,3,3,10,2,"[30, +)",2,trabaja,2,2,NA,NA,1,NA,NA
7533,4,1,2,3,"[6,12)",2,NA,NA,NA,NA,NA,NA,NA,NA
7533,13,1,1,3,"[3, 6)",2,NA,NA,NA,NA,NA,NA,NA,NA
7534,1,1,5,3,"[12,15)",1,estudia,NA,NA,NA,NA,NA,NA,NA
7534,2,2,4,2,"[30, +)",2,trabaja,9,99,NA,4,NA,2040,NA
7534,3,2,4,1,"[30, +)",1,trabaja,1,5,NA,NA,NA,NA,NA
7534,4,1,2,3,"[6,12)",1,NA,NA,NA,NA,NA,NA,NA,NA
7534,5,1,4,5,"[18,21)",1,trabaja,9,99,NA,NA,NA,NA,NA
7534,6,1,4,5,"[15, 18)",2,estudia,NA,NA,NA,NA,NA,NA,NA
7535,1,1,4,3,"[12,15)",2,NA,NA,NA,NA,NA,NA,NA,NA
7535,2,2,5,1,"[30, +)",2,trabaja,2,4,NA,NA,2,1760,NA
7535,3,2,4,2,NA,1,trabaja,2,9,NA,NA,2,NA,NA
7535,4,1,4,3,"[15, 18)",2,estudia,NA,NA,NA,NA,NA,NA,NA
7535,5,1,2,3,"[12,15)",1,NA,NA,NA,NA,NA,NA,NA,NA
7535,6,1,2,3,"[6,12)",1,NA,NA,NA,NA,NA,NA,NA,NA
7535,13,1,2,3,"[6,12)",2,NA,NA,NA,NA,NA,NA,NA,NA
7536,1,1,4,4,"[12,15)",1,NA,NA,NA,NA,NA,NA,NA,NA
7536,2,2,5,1,"[30, +)",2,trabaja,2,9,NA,NA,1,1350,NA
7536,3,2,4,2,"[30, +)",1,trabaja,2,9,NA,NA,1,NA,720
7536,13,1,NA,3,"[3, 6)",2,NA,NA,NA,NA,NA,NA,NA,NA
7537,1,1,2,5,"[12,15)",1,nada,NA,NA,NA,NA,NA,NA,NA
7537,2,5,2,1,"[30, +)",2,trabaja,2,5,NA,NA,1,400,NA
7537,3,2,4,5,"[21,30)",2,trabaja,9,99,NA,NA,NA,NA,NA
7537,4,1,2,5,"[21,30)",2,trabaja,9,99,NA,NA,NA,NA,NA
7537,5,1,2,5,"[18,21)",2,trabaja,9,99,NA,NA,NA,NA,NA
7538,1,1,4,3,"[12,15)",1,NA,NA,NA,NA,NA,NA,NA,NA
7538,2,3,10,1,"[30, +)",1,trabaja,1,2,NA,NA,1,NA,3000
7538,3,3,10,2,"[30, +)",2,trabaja,1,2,NA,NA,1,NA,NA
7538,4,1,4,3,"[15, 18)",1,estudia,NA,NA,NA,NA,1,NA,NA
7539,1,1,4,3,"[12,15)",1,estudia,NA,NA,NA,NA,1,NA,NA
7539,2,3,2,1,NA,2,trabaja,1,4,NA,NA,1,NA,2000
7539,3,1,7,3,"[18,21)",2,estudia,NA,NA,NA,NA,1,NA,NA
7539,4,3,5,2,NA,1,trabaja,1,9,NA,NA,1,NA,NA
7541,1,1,4,5,"[12,15)",2,trabaja,2,5,NA,NA,1,NA,NA
7541,2,2,4,2,"[30, +)",2,trabaja,2,5,NA,NA,1,1060,NA
7541,13,2,4,1,"[30, +)",1,desocupado,NA,NA,NA,NA,NA,NA,NA
7541,14,1,1,3,[0-3),1,NA,NA,NA,NA,NA,NA,NA,NA
7541,15,1,1,3,[0-3),1,NA,NA,NA,NA,NA,NA,NA,NA
7542,1,1,4,3,"[12,15)",2,estudia,NA,NA,NA,NA,NA,NA,NA
7542,2,3,4,1,"[30, +)",2,trabaja,5,5,NA,NA,1,NA,NA
7542,3,3,4,2,"[30, +)",1,trabaja,2,5,NA,NA,1,NA,NA
7542,13,1,NA,3,[0-3),1,NA,NA,NA,NA,NA,NA,NA,NA
7543,1,1,3,7,"[12,15)",1,NA,NA,NA,4800,1000,1,NA,NA
7543,2,5,2,1,NA,2,trabaja,5,5,9000,NA,1,NA,NA
7543,13,1,3,3,"[30, +)",1,t.hogar,NA,NA,NA,NA,1,NA,NA
7543,14,1,2,3,"[21,30)",1,t.hogar,NA,NA,NA,NA,1,NA,NA
7544,1,1,4,3,"[12,15)",2,estudia,NA,NA,NA,NA,1,NA,NA
7544,2,3,4,2,"[30, +)",1,trabaja,2,8,NA,NA,1,NA,NA
7544,3,3,2,12,NA,1,jubilado,NA,NA,8000,NA,1,NA,NA
7544,4,3,2,12,NA,2,jubilado,NA,NA,4000,NA,1,NA,NA
7544,5,3,4,1,"[30, +)",2,trabaja,1,3,NA,NA,1,NA,3000
7545,1,1,4,3,"[12,15)",2,estudia,NA,NA,NA,NA,NA,NA,NA
7545,2,1,10,3,"[21,30)",2,estudia,NA,NA,NA,NA,NA,NA,NA
7545,3,1,2,3,"[6,12)",2,NA,NA,NA,NA,NA,NA,NA,NA
7545,5,3,4,1,NA,2,trabaja,2,4,NA,NA,1,NA,NA
7545,6,3,5,2,NA,1,trabaja,2,8,NA,NA,1,NA,NA
7546,1,1,4,3,"[12,15)",1,estudia,NA,NA,NA,NA,NA,NA,NA
7546,2,3,4,1,"[30, +)",2,trabaja,2,5,NA,NA,1,430,NA
7546,3,3,5,2,"[30, +)",1,trabaja,6,5,NA,NA,1,NA,NA
7547,1,1,4,4,"[12,15)",2,estudia,NA,NA,NA,NA,NA,NA,NA
7547,2,1,10,1,"[30, +)",2,trabaja,1,3,NA,NA,1,NA,4000
7547,3,1,4,4,"[15, 18)",2,estudia,NA,NA,NA,NA,NA,NA,NA
7548,1,1,4,3,"[12,15)",1,estudia,NA,NA,NA,NA,NA,NA,NA
7548,2,3,7,2,"[30, +)",2,trabaja,1,3,NA,NA,1,256,NA
7548,3,3,4,1,"[30, +)",1,trabaja,4,7,NA,NA,1,NA,NA
7548,4,1,4,3,"[18,21)",1,estudia,NA,NA,NA,NA,NA,NA,NA
7549,1,1,4,3,"[12,15)",2,NA,NA,NA,NA,NA,NA,NA,NA
7549,2,3,4,2,"[30, +)",1,trabaja,2,5,NA,NA,1,1000,NA
7549,3,3,4,1,"[30, +)",2,trabaja,2,4,NA,NA,NA,NA,NA
7549,4,1,2,3,"[6,12)",2,NA,NA,NA,NA,NA,NA,NA,NA
7550,1,1,4,3,"[12,15)",1,estudia,NA,NA,NA,NA,NA,NA,NA
7550,2,3,4,1,"[30, +)",1,trabaja,2,5,NA,NA,NA,NA,NA
7550,3,3,4,2,"[30, +)",2,trabaja,2,5,NA,NA,NA,NA,NA
7550,4,2,4,5,"[21,30)",1,trabaja,2,5,NA,NA,NA,NA,NA
7550,5,1,2,3,"[6,12)",2,NA,NA,NA,NA,NA,NA,NA,NA
7550,6,3,2,9,NA,1,jubilado,NA,NA,6000,NA,NA,NA,NA
7550,7,3,2,9,NA,2,jubilado,NA,NA,7000,NA,NA,NA,NA
7551,1,1,4,3,"[12,15)",2,estudia,NA,NA,NA,NA,NA,NA,NA
7551,2,3,4,2,"[30, +)",2,trabaja,2,5,NA,NA,1,NA,NA
7551,3,1,4,3,"[15, 18)",1,estudia,NA,NA,NA,NA,NA,NA,NA
7551,4,3,4,1,"[30, +)",1,trabaja,5,5,NA,NA,NA,NA,NA
7552,1,1,4,3,"[12,15)",2,estudia,NA,NA,NA,NA,NA,NA,NA
7552,2,3,10,2,"[30, +)",2,trabaja,1,4,NA,NA,1,NA,NA
7552,3,3,10,1,"[30, +)",1,trabaja,2,5,NA,NA,1,NA,NA
7552,4,1,2,3,"[6,12)",2,NA,NA,NA,NA,NA,NA,NA,NA
7553,1,1,4,3,"[12,15)",2,NA,NA,NA,NA,NA,1,NA,2
7553,2,3,4,2,"[30, +)",2,t.hogar,NA,NA,NA,NA,1,NA,2
7553,3,3,4,1,"[30, +)",1,trabaja,2,5,NA,NA,1,NA,2
7553,4,1,1,3,"[3, 6)",1,NA,NA,NA,NA,NA,1,NA,2
7554,1,1,4,4,"[12,15)",1,NA,NA,NA,NA,NA,NA,NA,NA
7554,2,4,4,1,"[30, +)",2,trabaja,2,5,NA,NA,1,700,1500
7554,13,1,1,4,"[3, 6)",2,NA,NA,NA,NA,NA,NA,NA,NA
7555,1,1,4,3,"[12,15)",1,NA,NA,NA,NA,NA,NA,NA,NA
7555,2,3,4,2,"[30, +)",1,trabaja,1,3,NA,NA,1,NA,1500
7555,3,3,4,1,"[30, +)",2,t.hogar,NA,NA,NA,NA,1,NA,NA
7556,1,1,4,3,"[12,15)",1,NA,NA,NA,NA,NA,NA,NA,NA
7556,2,3,4,2,"[30, +)",2,t.hogar,NA,NA,NA,NA,NA,550,NA
7556,3,3,2,1,"[30, +)",1,trabaja,6,5,NA,NA,NA,NA,NA
7556,4,1,9,3,"[21,30)",2,estudia,NA,NA,NA,NA,NA,NA,NA
7556,13,1,1,7,"[3, 6)",1,NA,NA,NA,NA,NA,NA,NA,NA
7556,14,1,1,3,"[3, 6)",2,NA,NA,NA,NA,NA,NA,NA,NA
7557,1,1,4,3,"[12,15)",2,estudia,NA,NA,NA,NA,1,250,NA
7557,2,3,4,2,"[30, +)",2,trabaja,5,5,NA,NA,1,NA,NA
7557,3,1,4,3,"[15, 18)",2,estudia,NA,NA,NA,NA,1,250,NA
7557,4,3,4,1,"[30, +)",1,trabaja,5,5,NA,NA,1,NA,NA
7557,13,1,1,3,"[3, 6)",1,NA,NA,NA,NA,NA,NA,250,NA
7558,1,1,4,3,"[12,15)",2,estudia,NA,NA,NA,NA,1,NA,NA
7558,2,3,7,1,"[30, +)",2,trabaja,1,3,NA,NA,1,NA,NA
7558,3,3,4,2,"[30, +)",1,trabaja,2,4,NA,NA,1,NA,NA
7558,4,1,10,3,"[21,30)",1,trabaja,2,3,NA,NA,NA,NA,NA
7558,5,1,10,3,"[18,21)",1,estudia,NA,NA,NA,NA,NA,NA,NA
7559,1,1,4,3,"[12,15)",2,NA,NA,NA,NA,NA,NA,NA,NA
7559,2,3,4,1,"[30, +)",2,trabaja,2,4,NA,NA,1,NA,NA
7559,3,3,4,2,"[30, +)",1,trabaja,2,4,NA,NA,1,NA,NA
7559,4,1,2,3,"[6,12)",1,NA,NA,NA,NA,NA,NA,NA,NA
7561,1,1,4,7,"[15, 18)",1,estudia,NA,NA,NA,NA,NA,NA,NA
7561,2,5,2,1,NA,1,jubilado,NA,NA,2900,NA,NA,NA,NA
7561,4,1,2,4,"[30, +)",2,NA,NA,NA,NA,NA,NA,NA,NA
7561,5,1,2,4,"[21,30)",1,desocupado,NA,NA,NA,NA,NA,NA,NA
7561,6,1,2,7,"[18,21)",2,desocupado,NA,NA,NA,NA,NA,NA,NA
7561,7,1,2,7,"[12,15)",1,NA,NA,NA,NA,NA,NA,NA,NA
7561,8,1,2,7,"[6,12)",1,NA,NA,NA,NA,NA,NA,NA,NA
7562,1,1,4,3,"[12,15)",1,NA,NA,NA,NA,NA,NA,NA,NA
7562,2,2,2,2,"[30, +)",2,trabaja,2,9,NA,NA,3,2300,NA
7562,3,2,2,1,"[30, +)",1,desocupado,NA,NA,NA,NA,NA,NA,NA
7562,6,1,2,3,"[12,15)",1,NA,NA,NA,NA,NA,NA,NA,NA
7562,7,1,2,3,"[6,12)",1,NA,NA,NA,NA,NA,NA,NA,NA
7562,8,1,2,3,"[6,12)",1,NA,NA,NA,NA,NA,NA,NA,NA
7565,1,1,2,5,"[12,15)",1,nada,NA,NA,NA,NA,NA,NA,NA
7565,4,2,4,2,"[30, +)",2,t.hogar,NA,NA,NA,NA,NA,1300,NA
7565,11,1,2,5,"[12,15)",2,NA,NA,NA,NA,NA,NA,NA,NA
7565,13,2,4,1,"[21,30)",1,trabaja,6,9,NA,NA,NA,NA,NA
7571,1,1,4,12,"[15, 18)",2,estudia,NA,NA,NA,NA,NA,NA,NA
7571,2,2,2,2,NA,2,t.hogar,NA,NA,NA,NA,3,1675,NA
7571,3,2,2,1,NA,1,desocupado,NA,NA,NA,NA,NA,NA,NA
7571,5,1,2,3,"[21,30)",1,desocupado,NA,NA,NA,NA,NA,NA,NA
7571,8,1,2,3,"[12,15)",1,NA,NA,NA,NA,NA,NA,NA,NA
7572,1,1,2,3,"[15, 18)",1,nada,NA,NA,NA,NA,3,NA,NA
7572,2,2,2,2,"[30, +)",2,t.hogar,NA,NA,NA,NA,NA,1790,NA
7572,3,2,2,1,"[30, +)",1,trabaja,6,9,NA,NA,NA,NA,NA
7572,6,1,2,3,"[15, 18)",1,nada,NA,NA,NA,NA,3,NA,NA
7572,7,1,2,3,"[12,15)",1,NA,NA,NA,NA,NA,3,NA,NA
7572,8,1,1,3,"[6,12)",2,NA,NA,NA,NA,NA,3,NA,NA
7573,1,1,4,3,"[12,15)",1,NA,NA,NA,NA,NA,NA,NA,NA
7573,2,3,4,1,"[30, +)",1,trabaja,2,3,NA,NA,NA,NA,NA
7573,3,3,4,2,"[30, +)",2,trabaja,2,3,NA,NA,NA,NA,NA
7573,4,1,4,3,"[12,15)",1,estudia,NA,NA,NA,NA,NA,NA,NA
7573,5,1,2,3,"[6,12)",2,NA,NA,NA,NA,NA,NA,NA,NA
7573,6,1,2,3,"[6,12)",2,NA,NA,NA,NA,NA,NA,NA,NA
7573,7,1,1,3,"[6,12)",1,NA,NA,NA,NA,NA,NA,NA,NA
7574,1,1,2,3,"[12,15)",1,NA,NA,NA,NA,NA,NA,NA,NA
7574,2,3,2,1,"[30, +)",1,estudia,NA,NA,NA,NA,NA,NA,NA
7574,3,3,2,2,"[21,30)",2,trabaja,2,6,NA,NA,NA,2230,NA
7574,4,1,2,3,"[12,15)",2,NA,NA,NA,NA,NA,NA,NA,NA
7574,5,1,2,3,"[6,12)",1,NA,NA,NA,NA,NA,NA,NA,NA
7575,1,1,2,3,"[12,15)",1,estudia,NA,NA,NA,NA,NA,NA,NA
7575,2,2,4,1,"[30, +)",1,trabaja,2,9,NA,NA,NA,NA,NA
7575,3,2,2,2,"[30, +)",2,t.hogar,NA,NA,NA,NA,NA,2300,NA
7575,4,1,2,3,"[21,30)",1,nada,NA,NA,NA,NA,NA,NA,NA
7575,5,1,2,3,"[18,21)",1,nada,NA,NA,NA,NA,NA,NA,NA
7575,6,1,2,3,"[15, 18)",1,nada,NA,NA,NA,NA,NA,NA,NA
7575,7,1,2,3,"[6,12)",2,NA,NA,NA,NA,NA,NA,NA,NA
7575,8,1,2,3,"[6,12)",2,NA,NA,NA,NA,NA,NA,NA,NA
7575,13,1,NA,3,[0-3),2,NA,NA,NA,NA,NA,NA,NA,NA
7576,1,1,4,3,"[12,15)",2,NA,NA,NA,NA,NA,NA,NA,NA
7576,2,3,2,2,"[30, +)",2,trabaja,2,4,NA,NA,NA,NA,NA
7576,3,3,2,1,"[30, +)",1,t.hogar,NA,NA,NA,NA,NA,2200,NA
7576,4,1,2,3,"[15, 18)",2,estudia,NA,NA,NA,NA,NA,NA,NA
7576,5,1,2,3,"[6,12)",2,NA,NA,NA,NA,NA,NA,NA,NA
7578,1,1,4,3,"[12,15)",2,NA,NA,NA,NA,NA,NA,NA,NA
7578,2,2,2,1,"[30, +)",1,desocupado,NA,NA,NA,NA,NA,NA,NA
7578,3,2,2,2,"[30, +)",2,trabaja,9,99,NA,NA,NA,2800,NA
7578,4,1,2,3,"[6,12)",2,NA,NA,NA,NA,NA,NA,NA,NA
7578,5,1,2,3,"[6,12)",1,NA,NA,NA,NA,NA,NA,NA,NA
7578,6,1,2,3,"[6,12)",2,NA,NA,NA,NA,NA,NA,NA,NA
7578,7,1,2,3,"[6,12)",1,NA,NA,NA,NA,NA,NA,NA,NA
7578,13,1,2,3,"[6,12)",1,NA,NA,NA,NA,NA,NA,NA,NA
7578,14,1,2,3,"[3, 6)",1,NA,NA,NA,NA,NA,NA,NA,NA
7579,1,1,2,3,"[12,15)",1,NA,NA,NA,NA,NA,NA,NA,NA
7579,2,2,2,1,"[30, +)",1,desocupado,NA,NA,NA,NA,NA,NA,NA
7579,3,2,4,2,"[30, +)",2,jubilado,NA,NA,4690,NA,2,1683,NA
7579,5,1,5,3,"[15, 18)",1,estudia,NA,NA,NA,NA,NA,NA,NA
7580,1,1,2,7,"[12,15)",2,t.hogar,NA,NA,NA,NA,NA,NA,NA
7580,2,3,2,2,NA,2,t.hogar,NA,NA,NA,NA,NA,NA,NA
7580,3,3,2,1,NA,1,jubilado,NA,NA,6300,NA,NA,NA,NA
7580,4,4,4,3,"[30, +)",2,trabaja,2,NA,NA,NA,2,1000,NA
7580,5,1,4,7,"[15, 18)",2,estudia,NA,NA,NA,NA,NA,NA,NA
7580,6,3,4,3,"[30, +)",1,trabaja,NA,NA,NA,NA,NA,NA,NA
7580,7,3,4,6,"[21,30)",2,nada,NA,NA,NA,NA,NA,NA,NA
7580,8,1,1,7,"[3, 6)",2,NA,NA,NA,NA,NA,NA,NA,NA
7582,1,1,2,5,"[12,15)",1,estudia,NA,NA,NA,NA,NA,NA,NA
7582,2,2,2,1,"[30, +)",1,desocupado,NA,NA,NA,NA,NA,NA,NA
7582,3,2,2,2,"[30, +)",2,t.hogar,NA,NA,NA,NA,6,3500,NA
7582,12,1,1,3,"[3, 6)",1,NA,NA,NA,NA,NA,NA,NA,NA
7582,13,1,2,3,"[12,15)",1,NA,NA,NA,NA,NA,NA,NA,NA
7582,14,1,2,3,"[6,12)",2,NA,NA,NA,NA,NA,NA,NA,NA
7582,15,1,2,3,"[6,12)",2,NA,NA,NA,NA,NA,NA,NA,NA
7582,16,1,1,3,"[6,12)",1,NA,NA,NA,NA,NA,NA,NA,NA
7586,1,1,4,3,"[12,15)",2,estudia,NA,NA,NA,NA,NA,NA,NA
7586,2,2,2,1,"[30, +)",1,trabaja,1,1,NA,NA,NA,350,NA
7586,3,2,5,2,"[30, +)",2,trabaja,1,5,NA,NA,NA,NA,NA
7587,1,1,4,4,"[12,15)",1,NA,NA,NA,NA,NA,NA,NA,NA
7587,2,1,4,1,"[21,30)",2,desocupado,NA,NA,NA,NA,NA,2000,NA
7587,3,1,2,4,"[6,12)",1,NA,NA,NA,NA,NA,NA,NA,NA
7587,13,1,1,4,"[3, 6)",2,NA,NA,NA,NA,NA,NA,NA,NA
7590,1,1,4,3,"[12,15)",1,NA,NA,NA,NA,NA,NA,NA,NA
7590,2,2,2,2,NA,2,trabaja,2,9,NA,NA,NA,1900,NA
7590,3,2,4,1,NA,2,trabaja,2,9,5000,NA,NA,NA,NA
7590,4,1,4,3,"[15, 18)",2,estudia,NA,NA,NA,NA,NA,NA,NA
7591,1,1,4,3,"[12,15)",1,NA,NA,NA,NA,NA,NA,NA,NA
7591,2,2,4,2,"[30, +)",1,trabaja,6,9,NA,NA,3,NA,NA
7591,3,2,5,1,"[30, +)",2,t.hogar,NA,NA,NA,NA,NA,NA,NA
7591,4,1,2,3,"[6,12)",2,NA,NA,NA,NA,NA,NA,NA,NA
7591,13,1,1,3,"[6,12)",2,NA,NA,NA,NA,NA,NA,NA,NA
7593,1,1,4,5,"[12,15)",2,estudia,NA,NA,NA,NA,NA,NA,NA
7593,2,2,2,1,"[21,30)",1,trabaja,6,9,NA,NA,NA,NA,NA
7593,3,2,4,2,"[30, +)",2,t.hogar,NA,NA,NA,NA,3,2130,NA
7593,13,1,1,3,"[6,12)",2,NA,NA,NA,NA,NA,NA,NA,NA
7593,14,1,1,3,"[3, 6)",2,NA,NA,NA,NA,NA,NA,NA,NA
7593,15,1,1,3,"[3, 6)",2,NA,NA,NA,NA,NA,NA,NA,NA
7594,1,1,4,4,"[12,15)",1,estudia,NA,NA,NA,NA,NA,NA,NA
7594,2,1,4,1,"[30, +)",2,trabaja,2,4,NA,NA,NA,2000,NA
7594,5,1,4,4,"[15, 18)",1,estudia,NA,NA,NA,NA,NA,NA,NA
7594,6,1,2,4,"[12,15)",2,NA,NA,NA,NA,NA,NA,NA,NA
7594,7,1,2,4,"[6,12)",1,NA,NA,NA,NA,NA,NA,NA,NA
7595,1,1,4,4,"[12,15)",1,NA,NA,NA,NA,NA,NA,NA,NA
7595,3,5,4,1,"[30, +)",2,trabaja,2,5,NA,NA,3,2000,NA
7595,4,1,4,4,"[18,21)",2,t.hogar,NA,NA,NA,NA,NA,1800,NA
7595,5,1,4,4,"[18,21)",1,nada,NA,NA,NA,NA,NA,NA,NA
7595,6,1,4,4,"[15, 18)",1,trabaja,2,5,NA,NA,NA,NA,NA
7595,7,1,2,4,"[6,12)",2,NA,NA,NA,NA,NA,NA,NA,NA
7595,13,1,1,7,"[3, 6)",2,NA,NA,NA,NA,NA,NA,NA,NA
7595,14,1,NA,7,"[3, 6)",2,NA,NA,NA,NA,NA,NA,NA,NA
7595,15,1,NA,7,"[3, 6)",2,NA,NA,NA,NA,NA,NA,NA,NA
7595,16,1,NA,7,[0-3),1,NA,NA,NA,NA,NA,NA,NA,NA
7596,1,1,4,4,"[12,15)",2,NA,NA,NA,NA,NA,NA,NA,NA
7596,3,4,5,1,"[30, +)",2,trabaja,6,5,NA,NA,3,3100,NA
7596,5,1,2,11,NA,1,trabaja,2,5,NA,NA,NA,NA,NA
7596,6,1,4,4,"[15, 18)",2,estudia,NA,NA,NA,NA,NA,NA,NA
7596,8,1,2,4,"[6,12)",1,NA,NA,NA,NA,NA,NA,NA,NA
